time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2014-01-03T09:14:31.070Z,-5.7796,103.4633,57.87,4,mb,,191,1.497,0.33,us,usb000m4ny,2014-03-07T00:25:56.000Z,"80km SW of Biha, Indonesia",earthquake,,8.8,0.26,5,reviewed,us,us
2014-01-03T09:13:41.680Z,-20.4291,-178.151,554.07,4.6,mb,,97,4.473,0.82,us,usb000m4nx,2014-03-07T00:25:56.000Z,"62km ENE of Ndoi Island, Fiji",earthquake,,6.8,0.097,33,reviewed,us,us
2014-01-03T09:11:19.260Z,33.2335,-116.0681667,8.369,1.19,ml,42,54,0.08317,0.18,ci,ci11409554,2016-03-11T14:52:49.236Z,"12km NNE of Ocotillo Wells, CA",earthquake,0.21,0.83,0.095,29,reviewed,ci,ci
2014-01-03T09:02:52.817Z,60.2324,-152.9884,118.4,1.7,ml,,,,0.56,ak,ak01453zhfl,2019-05-20T22:46:02.331Z,"31km SSW of Redoubt Volcano, Alaska",earthquake,,0.4,,,reviewed,ak,ak
2014-01-03T09:00:02.700Z,47.4603,-115.8095,2,1.4,Md,7,194.4,0.7932124,0.32,mb,mb14636991,2014-01-07T15:48:15.901Z,"1km SSW of Mullan, Idaho",earthquake,4.2,486.5,0.5,3,automatic,mb,mb
2014-01-03T08:57:50.800Z,38.829,-122.7581667,0.26,1.53,md,54,54,0.008108,0.05,nc,nc72135301,2017-02-02T19:34:36.450Z,"3km WNW of Cobb, California",earthquake,0.1,0.16,0.209,24,reviewed,nc,nc
2014-01-03T08:55:53.928Z,59.0125,-141.7441,0.4,1.8,ml,,,,0.37,ak,ak01453pev4,2019-05-20T22:46:01.922Z,"123km SSE of Cape Yakataga, Alaska",earthquake,,1.1,,,reviewed,ak,ak
2014-01-03T08:44:19.050Z,37.6315,-119.0393333,1.656,0.24,md,10,67,0.006306,0.03,nc,nc72135296,2017-02-02T19:34:27.788Z,"6km WSW of Mammoth Lakes, California",earthquake,0.33,0.63,0.29,10,reviewed,nc,nc
2014-01-03T08:41:40.520Z,19.3986667,-155.6233333,-0.616,0.59,md,10,123,,0.14,hv,hv60615286,2020-07-06T20:43:09.490Z,"26 km ESE of Honaunau-Napoopoo, Hawaii",earthquake,0.49,0.36,0.018,3,reviewed,hv,hv
2014-01-03T08:37:26.513Z,39.0685,-118.162,7.5,1.4,ml,7,158.11,0.052,0.0855,nn,nn00432959,2018-06-29T22:59:49.432Z,"30km NW of Gabbs, Nevada",earthquake,,4.9,0.08,2,reviewed,nn,nn
2014-01-03T08:37:15.400Z,17.8283,-67.4107,34,3,Md,21,223.2,0.33686823,0.36,pr,pr14003003,2014-03-07T00:25:56.000Z,"28km SW of Pole Ojea, Puerto Rico",earthquake,1.3,2.5,0,14,reviewed,pr,pr
2014-01-03T08:20:46.940Z,-5.1757,103.3306,71.73,4.7,mb,,66,0.891,0.89,us,usc000lw4f,2014-03-07T00:25:56.000Z,"50km WSW of Kuripan, Indonesia",earthquake,,4.7,0.087,44,reviewed,us,us
2014-01-03T08:19:03.490Z,-17.7451,-178.6265,626.13,4.2,mb,,183,3.164,0.61,us,usb000m4nu,2014-03-07T00:25:56.000Z,"257km SE of Lambasa, Fiji",earthquake,,6.9,0.082,44,reviewed,us,us
2014-01-03T07:52:30.050Z,33.958,-116.8411667,18.017,1.25,ml,53,39,0.0818,0.14,ci,ci11409546,2016-03-11T18:38:53.793Z,"5km NE of Banning, CA",earthquake,0.22,0.5,0.216,36,reviewed,ci,ci
2014-01-03T07:51:20.780Z,-5.7344,103.5423,64.75,4.7,mb,,97,4.614,0.73,us,usb000m4nt,2014-03-07T00:25:56.000Z,"70km SW of Biha, Indonesia",earthquake,,6.8,0.104,32,reviewed,us,us
2014-01-03T07:50:32.620Z,-5.7607,103.7902,68.51,4,mb,,181,1.62,0.93,us,usb000m4ns,2014-03-07T00:25:56.000Z,"54km SSW of Biha, Indonesia",earthquake,,7.6,0.212,8,reviewed,us,us
2014-01-03T07:42:15.860Z,38.8701668,-122.8071671,1.522,1.01,md,12,84,0.009009,0.03,nc,nc72135286,2017-02-02T19:34:22.045Z,"9km NW of Cobb, California",earthquake,0.33,0.43,0.14,6,automatic,nc,nc
2014-01-03T07:41:23.487Z,68.6088,-145.2423,4.5,1.9,ml,,,,0.74,ak,ak014530wvw,2019-05-20T22:46:01.515Z,"55km NNE of Arctic Village, Alaska",earthquake,,1.3,,,reviewed,ak,ak
2014-01-03T07:36:45.640Z,36.1375,-118.0741667,-1.033,1.68,ml,17,83,0.1787,0.12,ci,ci11409538,2016-03-11T16:44:45.507Z,"15km NW of Coso Junction, CA",earthquake,0.44,0.7,0.221,10,reviewed,ci,ci
2014-01-03T07:35:04.470Z,36.6222,-116.2674,6.6,-0.5,ml,7,122.45,0.098,0.0785,nn,nn00433236,2018-06-29T22:59:50.853Z,"Nevada",earthquake,,3,0.7,3,reviewed,nn,nn
2014-01-03T07:31:34.692Z,60.6027,-145.4129,8.8,1.7,ml,,,,0.63,ak,ak01452ysl9,2019-05-20T22:46:01.114Z,"22km ENE of Cordova, Alaska",earthquake,,0.2,,,reviewed,ak,ak
2014-01-03T07:17:30.420Z,38.8023338,-122.7789993,0.113,0.88,md,7,98,0.01081,0.02,nc,nc72135281,2017-02-02T19:34:15.614Z,"3km NW of The Geysers, California",earthquake,0.5,0.96,,3,automatic,nc,nc
2014-01-03T07:13:13.050Z,38.874,-122.8146667,1.311,1.61,md,56,57,0.005405,0.06,nc,nc72135266,2017-02-02T19:34:08.620Z,"9km NW of Cobb, California",earthquake,0.15,0.2,0.203,25,reviewed,nc,nc
2014-01-03T07:12:58.170Z,38.8046667,-122.781,-0.192,0.59,md,15,84,0.009009,0.05,nc,nc72135271,2017-02-02T19:33:57.704Z,"3km NW of The Geysers, California",earthquake,0.23,0.45,0.213,3,reviewed,nc,nc
2014-01-03T07:10:38.030Z,63.4765,-151.1037,8.7,0.9,ml,,,,0.47,ak,ak01452uat7,2019-05-20T22:46:00.697Z,"105km W of Cantwell, Alaska",earthquake,,0.5,,,reviewed,ak,ak
2014-01-03T07:10:05.160Z,37.344,-112.7068333,18.52,1.1,md,10,88,0.2784,0.12,uu,uu60050757,2018-09-12T18:12:49.930Z,"36km NNW of Kanab, Utah",earthquake,0.44,1.55,0.481,4,reviewed,uu,uu
2014-01-03T07:01:39.800Z,19.3383,-68.155,15,3.5,Md,18,270,0.84711131,0.33,pr,pr14003002,2014-03-07T00:25:56.000Z,"87km NNE of Punta Cana, Dominican Republic",earthquake,3.2,6.1,0,15,reviewed,pr,pr
2014-01-03T06:56:56.750Z,38.8023338,-122.7699966,1.328,0.28,md,6,112,0.01712,0.02,nc,nc72135261,2017-02-02T19:33:51.593Z,"Northern California",earthquake,0.79,2.62,0.22,2,automatic,nc,nc
2014-01-03T06:51:59.004Z,37.6363,-117.0194,19.4,0.3,ml,8,300,0.546,0.145,nn,nn00433218,2018-06-29T22:59:50.755Z,"20km ESE of Goldfield, Nevada",earthquake,,2.5,0.36,6,reviewed,nn,nn
2014-01-03T06:18:41.666Z,68.7202,-144.9847,10,2,ml,,,,0.32,ak,ak01452al7q,2019-05-20T22:46:00.260Z,"69km NNE of Arctic Village, Alaska",earthquake,,4.6,,,reviewed,ak,ak
2014-01-03T06:16:32.710Z,-17.8973,-178.5259,583.16,4.5,mb,,81,3.262,0.69,us,usc000lw37,2014-03-07T00:25:56.000Z,"276km SE of Lambasa, Fiji",earthquake,,6.9,0.043,175,reviewed,us,us
2014-01-03T06:13:08.840Z,38.8221667,-122.762,1.323,0.26,md,13,76,0.01081,0.02,nc,nc72135256,2017-02-02T19:33:46.088Z,"3km W of Cobb, California",earthquake,0.27,0.44,0.092,5,reviewed,nc,nc
2014-01-03T06:02:35.296Z,62.4397,-149.5033,58.9,1.3,ml,,,,0.47,ak,ak01452759l,2019-05-20T22:45:59.798Z,"34km ENE of Talkeetna, Alaska",earthquake,,0.4,,,reviewed,ak,ak
2014-01-03T06:01:49.129Z,60.3035,-149.6806,33.3,1.1,ml,,,,0.19,ak,ak014526ym8,2019-05-20T22:45:59.400Z,"22km NW of Bear Creek, Alaska",earthquake,,0.4,,,reviewed,ak,ak
2014-01-03T05:57:31.520Z,53.1198,172.9051,54.11,3.9,mb,,150,0.823,0.62,us,usb000m4pu,2014-03-07T00:25:56.000Z,"35km NNW of Attu Station, Alaska",earthquake,,13.7,0.148,12,reviewed,us,us
2014-01-03T05:42:31.205Z,55.377,-134.9268,18.7,2.4,ml,,,,0.48,ak,ak01451u9zk,2019-05-14T02:05:42.378Z,"133km W of Craig, Alaska",earthquake,,3.2,,,reviewed,ak,ak
2014-01-03T05:42:18.740Z,19.7755,-155.8316667,13.328,2.14,ml,22,150,,0.11,hv,hv60615251,2020-07-06T20:39:01.430Z,"16 km ENE of Kalaoa, Hawaii",earthquake,0.95,0.73,0.138,10,reviewed,hv,hv
2014-01-03T05:42:02.589Z,64.5382,-149.8581,14.8,0.7,ml,,,,0.46,ak,ak01451u7s2,2019-05-20T22:45:58.971Z,"40km W of North Nenana, Alaska",earthquake,,0.2,,,reviewed,ak,ak
2014-01-03T05:40:10.630Z,37.6093333,-118.927,1.005,0.55,md,20,138,0.00991,0.04,nc,nc72135251,2017-02-02T19:33:39.756Z,"5km SE of Mammoth Lakes, California",earthquake,0.32,0.41,0.346,18,reviewed,nc,nc
2014-01-03T05:36:08.620Z,7.2932,-73.5251,118.21,4,mb,,137,2.549,0.73,us,usb000m4nq,2014-03-07T00:25:56.000Z,"11km SSW of Sabana de Torres, Colombia",earthquake,,19,0.259,4,reviewed,us,us
2014-01-03T05:35:55.870Z,33.4606667,-116.4236667,12.431,1.18,ml,43,117,0.06259,0.17,ci,ci11409530,2016-03-12T02:16:35.681Z,"23km N of Borrego Springs, CA",earthquake,0.3,0.46,0.172,35,reviewed,ci,ci
2014-01-03T05:31:35.270Z,63.301,-148.1043,73.5,1.1,ml,,,,0.55,ak,ak01451rxfb,2019-05-20T22:45:58.449Z,"42km ESE of Cantwell, Alaska",earthquake,,0.3,,,reviewed,ak,ak
2014-01-03T05:28:32.322Z,59.7152,-152.8857,94.9,1.9,ml,,,,0.46,ak,ak01451ra1s,2019-05-20T22:45:57.963Z,"59km W of Anchor Point, Alaska",earthquake,,0.7,,,reviewed,ak,ak
2014-01-03T05:28:31.220Z,33.4641667,-116.4171667,12.948,0.37,ml,21,124,0.05951,0.15,ci,ci11409522,2016-03-11T22:32:16.499Z,"24km N of Borrego Springs, CA",earthquake,0.4,0.72,0.111,8,reviewed,ci,ci
2014-01-03T05:22:54.990Z,38.8366661,-122.7988358,1.503,0.91,md,16,63,0.007207,0.02,nc,nc72135246,2017-02-02T19:33:32.722Z,"6km WNW of Cobb, California",earthquake,0.25,0.4,0.08,5,automatic,nc,nc
2014-01-03T05:18:56.980Z,53.804,-164.186,25.1,3.4,mb,,,,0.6,us,usc000lyul,2019-05-14T01:49:59.968Z,"110km ESE of Akutan, Alaska",earthquake,,8.3,0.283,3,reviewed,ak,us
2014-01-03T05:17:08.410Z,33.4618333,-116.4155,13.058,0.22,ml,21,127,0.06199,0.15,ci,ci11409514,2016-03-11T22:32:15.068Z,"23km N of Borrego Springs, CA",earthquake,0.35,0.62,0.15,7,reviewed,ci,ci
2014-01-03T05:15:25.740Z,33.4618333,-116.4146667,12.827,0.34,ml,24,149,0.06209,0.18,ci,ci11409506,2016-03-11T04:03:04.622Z,"23km N of Borrego Springs, CA",earthquake,0.46,0.74,0.115,8,reviewed,ci,ci
2014-01-03T05:13:07.470Z,38.8258324,-122.8280029,2.396,0.56,md,9,97,0.006306,0.02,nc,nc72135241,2017-02-02T19:33:26.840Z,"8km NW of The Geysers, California",earthquake,0.53,0.93,,3,automatic,nc,nc
2014-01-03T05:13:02.540Z,33.4616667,-116.415,12.738,0.6,ml,23,127,0.06222,0.17,ci,ci11409498,2016-03-11T14:52:47.792Z,"23km N of Borrego Springs, CA",earthquake,0.4,0.74,0.091,14,reviewed,ci,ci
2014-01-03T05:12:54.740Z,33.4626667,-116.4175,13.198,0.45,ml,21,125,0.06096,0.18,ci,ci11409490,2016-03-11T04:03:03.215Z,"23km N of Borrego Springs, CA",earthquake,0.42,0.56,0.235,8,reviewed,ci,ci
2014-01-03T05:12:54.040Z,1.3488,125.8906,64.3,4.1,mb,,143,1.583,1.13,us,usb000m4nn,2014-03-07T00:25:56.000Z,"79km E of Bitung, Indonesia",earthquake,,10.3,0.197,8,reviewed,us,us
2014-01-03T05:11:08.790Z,-52.7658,11.9908,10,4.7,mb,,94,20.074,0.24,us,usb000m4nl,2014-03-07T00:25:56.000Z,"Southwest of Africa",earthquake,,1.9,0.209,8,reviewed,us,us
2014-01-03T05:08:24.908Z,61.093,-152.2246,15.9,0.2,ml,,,,0.24,ak,ak01451mz5m,2019-05-14T01:49:59.553Z,"Southern Alaska",earthquake,,0.3,,,reviewed,ak,ak
2014-01-03T05:03:42.920Z,7.9324,94.5915,53.85,4.4,mb,,154,3.562,0.78,us,usb000m4np,2014-03-07T00:25:56.000Z,"140km E of Mohean, India",earthquake,,11.6,0.202,8,reviewed,us,us
2014-01-03T04:58:24.900Z,18.173,-66.9225,26,2.1,Md,7,93.6,0.15451023,0.33,pr,pr14003001,2014-01-03T05:20:20.149Z,"6km E of Maricao, Puerto Rico",earthquake,1,2.7,0,6,reviewed,pr,pr
2014-01-03T04:58:06.894Z,60.1334,-152.4996,101.7,1.8,ml,,,,0.61,ak,ak01451c7yp,2019-05-20T22:45:57.536Z,"41km SSE of Redoubt Volcano, Alaska",earthquake,,0.4,,,reviewed,ak,ak
2014-01-03T04:55:25.982Z,37.3738,-117.1266,11.8,0.1,ml,8,292.37,0.396,0.1044,nn,nn00433215,2018-06-29T22:59:50.654Z,"38km SSE of Goldfield, Nevada",earthquake,,13.3,0.16,6,reviewed,nn,nn
2014-01-03T04:54:21.760Z,33.5048333,-116.47,9.147,0.32,ml,21,99,0.04138,0.13,ci,ci11409482,2016-03-12T00:25:19.127Z,"20km ESE of Anza, CA",earthquake,0.3,0.66,0.086,9,reviewed,ci,ci
2014-01-03T04:45:04.770Z,38.8178333,-122.7983333,-0.89,0.52,md,24,62,0.00991,0.06,nc,nc72135236,2017-02-02T19:33:19.643Z,"5km NW of The Geysers, California",earthquake,0.17,0.6,0.19,6,reviewed,nc,nc
2014-01-03T04:36:39.260Z,37.524,-118.8308333,5.437,0.24,md,10,181,0.06577,0.02,nc,nc72135231,2017-02-02T19:33:12.728Z,"18km SE of Mammoth Lakes, California",earthquake,0.87,0.56,0.26,9,reviewed,nc,nc
2014-01-03T04:34:11.234Z,63.2014,-150.6126,129.2,1.4,ml,,,,0.38,ak,ak014517343,2019-05-20T22:45:57.120Z,"85km WSW of Cantwell, Alaska",earthquake,,0.3,,,reviewed,ak,ak
2014-01-03T04:31:18.503Z,40.0921,-119.6647,15,-0.1,ml,4,131.88,0.094,0.0409,nn,nn00433212,2018-06-29T22:59:50.563Z,"Nevada",earthquake,,3,0.22,3,reviewed,nn,nn
2014-01-03T04:28:45.068Z,53.8389,-164.1448,25.4,2.3,ml,,,,0.4,ak,ak014515vfe,2019-05-20T22:45:56.697Z,"111km ESE of Akutan, Alaska",earthquake,,1.3,,,reviewed,ak,ak
2014-01-03T04:18:10.590Z,13.8626,-92.2257,45.63,4.1,md,,225,0.832,0.66,us,usc000mha4,2014-03-07T00:25:56.000Z,"58km SW of Champerico, Guatemala",earthquake,,29.1,,16,reviewed,us,unm
2014-01-03T04:15:11.540Z,49.5861667,-120.5275,-0.54,2.7,md,10,231,0.6527,1.14,uw,uw60665276,2016-07-22T19:22:02.570Z,"British Columbia, Canada",explosion,6.26,31.61,0.126,6,reviewed,uw,uw
2014-01-03T04:13:31.400Z,47.3213,-113.7851,18.5,1.1,Md,15,126,0.19583273,0.16,mb,mb14979302,2014-01-07T15:48:09.881Z,"27km NW of Seeley Lake, Montana",earthquake,0.6,1.2,0.5,3,automatic,mb,mb
2014-01-03T04:12:27.177Z,60.6897,-150.3692,48.2,1.4,ml,,,,0.35,ak,ak014512el9,2019-05-20T22:45:56.209Z,"27km NE of Sterling, Alaska",earthquake,,0.4,,,reviewed,ak,ak
2014-01-03T04:10:08.920Z,38.8171654,-122.8233337,2.973,0.56,md,7,96,0.00991,0.01,nc,nc72135226,2017-02-02T19:33:05.961Z,"Northern California",earthquake,0.64,1.31,,1,automatic,nc,nc
2014-01-03T03:55:19.240Z,36.5546667,-121.089,8.232,1.71,md,40,80,0.04595,0.07,nc,nc72135221,2017-02-02T19:32:56.600Z,"25km NE of Soledad, California",earthquake,0.16,0.44,0.172,38,reviewed,nc,nc
2014-01-03T03:54:44.090Z,38.8341667,-122.8098333,2.16,1.09,md,43,42,0.01081,0.05,nc,nc72135216,2017-02-02T19:32:44.750Z,"7km W of Cobb, California",earthquake,0.13,0.2,0.121,13,reviewed,nc,nc
2014-01-03T03:52:31.360Z,38.8123322,-122.7279968,6.029,0.29,md,7,294,0.01261,0.04,nc,nc72135211,2017-02-02T19:32:35.052Z,"Northern California",earthquake,3.98,6.43,0.2,2,automatic,nc,nc
2014-01-03T03:49:53.401Z,58.4078,-155.461,88.2,2.4,ml,,,,0.89,ak,ak01450oyi4,2019-05-20T22:45:55.811Z,"76km ESE of King Salmon, Alaska",earthquake,,1,,,reviewed,ak,ak
2014-01-03T03:46:07.078Z,37.0731,-116.0822,8.6,-0.1,ml,7,102.19,0.086,0.1257,nn,nn00433208,2018-06-29T22:59:50.469Z,"Nevada",earthquake,,4.4,0.68,5,reviewed,nn,nn
2014-01-03T03:40:46.810Z,39.4279,-120.2981,8.1,-0.6,ml,4,153.29,0.008,0.0985,nn,nn00433206,2018-06-29T22:59:50.373Z,"Northern California",earthquake,,2.4,0,1,reviewed,nn,nn
2014-01-03T03:37:21.800Z,18.1863,-66.9189,22,2.7,Md,22,61.2,0.15900181,0.25,pr,pr14003000,2014-03-07T00:25:56.000Z,"6km E of Maricao, Puerto Rico",earthquake,0.4,1.3,0,13,reviewed,pr,pr
2014-01-03T03:34:43.260Z,16.0117,-61.864,165.55,4.2,mb,,65,0.832,0.84,us,usc000lw2c,2014-03-07T00:25:56.000Z,"11km WSW of Vieux-Habitants, Guadeloupe",earthquake,,6.9,0.098,41,reviewed,us,us
2014-01-03T03:33:19.980Z,37.5781667,-119.0063333,2.092,0.3,md,15,167,0.03514,0.05,nc,nc72135206,2017-02-02T19:32:29.531Z,"8km SSW of Mammoth Lakes, California",earthquake,0.6,0.51,0.32,13,reviewed,nc,nc
2014-01-03T03:30:01.100Z,36.8863333,-121.3988333,6.032,0.38,md,9,161,0.07207,0.03,nc,nc72135201,2017-02-02T19:32:23.827Z,"3km N of Hollister, California",earthquake,1.11,3.84,0.094,6,reviewed,nc,nc
2014-01-03T03:29:24.067Z,63.0351,-150.6357,115,1.4,ml,,,,0.4,ak,ak01450klx2,2019-05-20T22:45:55.360Z,"83km NNW of Talkeetna, Alaska",earthquake,,0.3,,,reviewed,ak,ak
2014-01-03T03:25:40.030Z,36.3001667,-121.4003333,14.642,1.4,md,9,191,0.1342,0.05,nc,nc72135196,2017-02-02T19:32:17.550Z,"14km W of Greenfield, California",earthquake,0.7,1.52,0.223,9,reviewed,nc,nc
2014-01-03T03:13:53.274Z,59.796,-152.1497,70.5,1.5,ml,,,,0.46,ak,ak01450h8pr,2019-05-20T22:45:54.978Z,"17km W of Anchor Point, Alaska",earthquake,,0.5,,,reviewed,ak,ak
2014-01-03T03:09:57.841Z,61.2402,-151.2438,72,1.7,ml,,,,0.51,ak,ak01450ge7c,2019-05-20T22:45:54.557Z,"61km N of Nikiski, Alaska",earthquake,,0.2,,,reviewed,ak,ak
2014-01-03T03:06:23.350Z,18.048,-105.945,10.02,4.2,mb,,259,4.786,1.05,us,usc000lw23,2014-03-07T00:25:56.000Z,"184km SW of San Patricio, Mexico",earthquake,,3.3,0.067,78,reviewed,us,us
2014-01-03T03:04:18.430Z,61.8283,-149.9554,31.1,1.2,ml,,,,0.38,ak,ak01450f8kz,2019-05-20T22:45:54.075Z,"9km NNE of Willow, Alaska",earthquake,,0.7,,,reviewed,ak,ak
2014-01-03T03:04:12.156Z,61.3615,-146.7125,7.2,1.3,ml,,,,0.75,ak,ak01450f83j,2019-05-20T22:45:53.602Z,"29km NW of Valdez, Alaska",earthquake,,0.4,,,reviewed,ak,ak
2014-01-03T03:02:04.564Z,37.3686,-117.1269,0,-0.2,ml,4,292.17,0.393,0.0657,nn,nn00433205,2018-06-29T22:59:50.282Z,"Nevada",earthquake,,0,0.19,4,reviewed,nn,nn
2014-01-03T03:00:10.172Z,63.0113,-150.6876,109.2,1.5,ml,,,,0.48,ak,ak01450ed2x,2019-05-20T22:45:53.165Z,"81km NNW of Talkeetna, Alaska",earthquake,,0.3,,,reviewed,ak,ak
2014-01-03T02:48:37.080Z,19.0464,120.3597,10,4.1,mb,,137,3.812,0.58,us,usb000m4nj,2014-03-07T00:25:56.000Z,"66km NNW of Burgos, Philippines",earthquake,,2,0.371,5,reviewed,us,us
2014-01-03T02:42:37.290Z,37.6471667,-118.902,0.114,0.28,md,10,120,0.004505,0.04,nc,nc72135191,2017-02-02T19:32:11.460Z,"6km E of Mammoth Lakes, California",earthquake,0.38,0.17,0.281,9,reviewed,nc,nc
2014-01-03T02:34:50.540Z,40.3349,-119.7836,12.3,-0.3,ml,3,314.37,0.17,0.1324,nn,nn00433183,2018-06-29T22:59:49.999Z,"Nevada",earthquake,,7.3,0.19,3,reviewed,nn,nn
2014-01-03T02:34:43.139Z,63.2962,-149.0367,7.1,0.5,ml,,,,0.3,ak,ak014500ad5,2019-05-14T01:49:56.561Z,"Central Alaska",earthquake,,0.7,,,reviewed,ak,ak
2014-01-03T02:31:35.509Z,61.5485,-152.2584,143.4,1.8,ml,,,,0.5,ak,ak0144zzmmm,2019-05-20T22:45:52.696Z,"108km NNW of Nikiski, Alaska",earthquake,,0.6,,,reviewed,ak,ak
2014-01-03T02:25:21.480Z,37.64,-119.0285,10.605,0.32,md,10,111,0.02793,0.07,nc,nc72137416,2017-02-02T19:32:05.247Z,"5km W of Mammoth Lakes, California",earthquake,0.69,0.35,0.192,9,reviewed,nc,nc
2014-01-03T02:17:31.211Z,37.3863,-117.1179,6.4,1.3,ml,14,106.3,0.398,0.1111,nn,nn00432956,2018-06-29T22:59:49.549Z,"37km SSE of Goldfield, Nevada",earthquake,,6.8,0.15,8,reviewed,nn,nn
2014-01-03T02:16:23.969Z,37.3618,-117.119,16.2,0.4,ml,9,254.46,0.384,0.1454,nn,nn00432955,2018-06-29T22:59:51.568Z,"39km SSE of Goldfield, Nevada",earthquake,,6.1,0.27,6,reviewed,nn,nn
2014-01-03T02:15:47.093Z,61.1482,-147.0418,0,1.6,ml,,,,0.87,ak,ak0144zw82d,2019-05-20T22:45:52.290Z,"25km WSW of Valdez, Alaska",ice quake,,0,,,reviewed,ak,ak
2014-01-03T02:13:35.608Z,62.19,-145.6439,16.5,1.1,ml,,,,0.48,ak,ak0144zvrqw,2019-05-20T22:45:51.881Z,"10km NNW of Glennallen, Alaska",earthquake,,0.3,,,reviewed,ak,ak
2014-01-03T02:10:49.080Z,44.7716667,-75.1153333,5.24,1.92,ml,4,162,0.3445,0.25,ld,ld60032403,2016-05-26T21:25:49.460Z,"New York",earthquake,0.81,14.52,0.29,2,reviewed,ld,ld
2014-01-03T02:10:18.502Z,37.3742,-117.1283,11.5,0.5,ml,9,292.55,0.397,0.1136,nn,nn00433191,2018-06-29T22:59:50.187Z,"38km SSE of Goldfield, Nevada",earthquake,,8.1,0.3,7,reviewed,nn,nn
2014-01-03T02:03:39.061Z,37.5024,-117.1252,19,0.5,ml,8,298.19,0.481,0.1112,nn,nn00433188,2018-06-29T22:59:50.085Z,"24km SSE of Goldfield, Nevada",earthquake,,1.3,0.3,6,reviewed,nn,nn
2014-01-03T01:59:29.880Z,33.6361667,-116.7135,13.293,0.24,ml,18,73,0.0465,0.11,ci,ci11409474,2016-03-11T16:44:44.230Z,"10km NNW of Anza, CA",earthquake,0.35,0.59,0.156,7,reviewed,ci,ci
2014-01-03T01:59:22.790Z,38.8335,-122.8095,2.07,1.78,md,61,26,0.00991,0.05,nc,nc72135181,2017-02-02T19:31:55.640Z,"7km W of Cobb, California",earthquake,0.11,0.15,0.23,29,reviewed,nc,nc
2014-01-03T01:58:51.310Z,37.5145,-118.8703333,2.559,0.48,md,16,165,0.08288,0.03,nc,nc71076654,2017-02-02T19:31:42.937Z,"17km SSE of Mammoth Lakes, California",earthquake,0.75,2.17,0.135,13,reviewed,nc,nc
2014-01-03T01:53:56.860Z,32.3443333,-115.3728333,9.182,1.99,ml,8,199,0.0944,0.16,ci,ci11409466,2016-03-12T04:08:39.008Z,"17km W of Delta, B.C., MX",earthquake,0.72,1.04,0.203,14,reviewed,ci,ci
2014-01-03T01:50:24.220Z,35.9856,139.9683,85.7,4.2,mb,,131,1.526,0.43,us,usc000lw1y,2014-03-07T00:25:56.000Z,"3km SSW of Mitsukaido, Japan",earthquake,,8.4,0.263,10,reviewed,us,us
2014-01-03T01:49:58.000Z,33.3921667,-116.29,11.53,0.68,ml,23,204,0.0918,0.17,ci,ci11409458,2016-03-12T00:25:17.094Z,"17km NNE of Borrego Springs, CA",earthquake,0.45,1.08,0.136,14,reviewed,ci,ci
2014-01-03T01:46:12.550Z,35.6661667,-118.4678333,9.378,1.88,ml,32,52,0.006073,0.15,ci,ci11409450,2016-03-12T00:25:15.738Z,"5km SSW of Wofford Heights, CA",earthquake,0.28,0.62,0.258,17,reviewed,ci,ci
2014-01-03T01:42:45.295Z,64.6301,-147.6904,7.9,0.6,ml,,,,0.43,ak,ak0144zgknl,2019-05-20T22:45:51.481Z,"21km SSW of Badger, Alaska",earthquake,,0.2,,,reviewed,ak,ak
2014-01-03T01:41:37.103Z,37.3741,-117.1294,6.5,3.2,ml,27,64.95,0.398,0.2261,nn,nn00432953,2018-06-29T22:59:51.694Z,"41km SSE of Goldfield, Nevada",earthquake,,3.2,0.73,15,reviewed,nn,nn
2014-01-03T01:41:35.289Z,60.4113,-147.7734,15,1.3,ml,,,,0.69,ak,ak0144zgc60,2019-05-14T01:50:20.599Z,"Southern Alaska",earthquake,,0.6,,,reviewed,ak,ak
2014-01-03T01:39:47.740Z,33.5025,-116.4673333,9.117,0.94,ml,30,99,0.04055,0.13,ci,ci11409434,2016-03-11T20:40:57.422Z,"20km ESE of Anza, CA",earthquake,0.26,0.53,0.1,17,reviewed,ci,ci
2014-01-03T01:26:19.031Z,62.471,-149.6133,10.3,1,ml,,,,0.61,ak,ak0144zd367,2019-05-20T22:45:51.066Z,"30km NE of Talkeetna, Alaska",earthquake,,0.2,,,reviewed,ak,ak
2014-01-03T01:11:53.970Z,37.1005,-116.9732,5.6,-0.7,ml,5,235.82,0.13,0.1329,nn,nn00433182,2018-06-29T22:59:49.920Z,"Nevada",earthquake,,6.4,0.31,3,reviewed,nn,nn
2014-01-03T01:10:09.337Z,64.6088,-151.0467,12.6,1.6,ml,,,,0.67,ak,ak0144z9myt,2019-05-20T22:45:50.590Z,"46km SSW of Manley Hot Springs, Alaska",earthquake,,0.1,,,reviewed,ak,ak
2014-01-03T01:08:29.750Z,33.4716667,-116.4331667,12.215,0.77,ml,13,287,0.1184,0.13,ci,ci11409426,2016-03-12T04:08:37.757Z,"24km ESE of Anza, CA",earthquake,0.63,0.82,0.102,8,reviewed,ci,ci
2014-01-03T00:59:18.430Z,62.6709,-149.3983,78,1.1,ml,,,,0.29,ak,ak0144yyq5f,2019-05-20T22:45:50.166Z,"53km NE of Talkeetna, Alaska",earthquake,,0.3,,,reviewed,ak,ak
